PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,RSSI(dbm),TX_RX_Distance,Node_Type,RPL_NEIGHBOUR_COUNT,Source_Rank,Parrent_Node,Number_of_Sibils,Parents_Count,LQ_SN_PN,Sibiling_Same_Parent,CMP_LQ_PP_OP
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-10,SENSOR-4,SENSOR-10,SENSOR-4,N/A,N/A,N/A,9042175.6,9042367.6,9042367.6,9042559.6,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-83.657,151.55,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-15,SENSOR-7,SENSOR-15,SENSOR-7,N/A,N/A,9029227.602,9029227.602,9041336.402,9041336.402,9043096.402,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:27E1:B31B:71EA,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,-84.784,172.533,1,3,46,7,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-7,SENSOR-15,SENSOR-7,SENSOR-15,N/A,N/A,N/A,9043096.402,9043288.402,9043288.402,9043480.402,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,31,6,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-12,SENSOR-4,SENSOR-12,SENSOR-4,N/A,N/A,9041599.669,9041599.669,9043839.669,9043839.669,9045599.669,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,-84.784,172.533,1,5,56,4,0,3,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-19,SENSOR-14,SENSOR-19,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9043844.002,9043844.002,9045604.002,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,3,61,14,1,2,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-4,SENSOR-12,SENSOR-4,SENSOR-12,N/A,N/A,N/A,9045599.669,9045791.669,9045791.669,9045983.669,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,41,10,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-7,SENSOR-6,SENSOR-7,SENSOR-6,N/A,N/A,8015704.401,8015704.401,9045081.402,9045081.402,9046841.402,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-84.784,172.533,1,5,31,6,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-6,SENSOR-7,SENSOR-6,SENSOR-7,N/A,N/A,N/A,9046841.402,9047033.402,9047033.402,9047225.402,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-18,SENSOR-14,SENSOR-18,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9046852.002,9046852.002,9048612.002,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,4,61,14,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-7,SENSOR-6,SENSOR-7,SENSOR-6,N/A,N/A,9015251.201,9015251.201,9048186.402,9048186.402,9049946.402,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:A9FC:1762:71AE,-84.784,172.533,1,5,31,6,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-6,SENSOR-7,SENSOR-6,SENSOR-7,N/A,N/A,N/A,9049946.402,9050138.402,9050138.402,9050330.402,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-18,SENSOR-14,SENSOR-18,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9050000.802,9050000.802,9051760.802,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,4,61,14,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-10,SENSOR-5,SENSOR-10,SENSOR-5,N/A,N/A,9046829.601,9046829.601,9051757.601,9051757.601,9053517.601,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-5,SENSOR-10,SENSOR-5,SENSOR-10,N/A,N/A,N/A,9053517.601,9053709.601,9053709.601,9053901.601,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,5,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-19,SENSOR-14,SENSOR-19,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9053072.802,9053072.802,9054832.802,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,3,61,14,1,2,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-10,SENSOR-5,SENSOR-10,SENSOR-5,N/A,N/A,9054116.201,9054116.201,9054756.201,9054756.201,9056516.201,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-5,SENSOR-10,SENSOR-5,SENSOR-10,N/A,N/A,N/A,9056516.201,9056708.201,9056708.201,9056900.201,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,5,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-18,SENSOR-14,SENSOR-18,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9055389.602,9055389.602,9057149.602,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,4,61,14,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-16,SENSOR-12,SENSOR-16,SENSOR-12,N/A,N/A,9054762.27,9054762.27,9055402.27,9055402.27,9057162.27,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:8740:DDC6:0C25,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:8740:DDC6:0C25,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,-84.784,172.529,1,3,71,12,0,2,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-12,SENSOR-16,SENSOR-12,SENSOR-16,N/A,N/A,N/A,9057162.27,9057354.27,9057354.27,9057546.27,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,5,56,4,0,3,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-17,SENSOR-13,SENSOR-17,SENSOR-13,N/A,N/A,9055970.802,9055970.802,9057890.802,9057890.802,9059650.802,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,-84.784,172.533,1,5,61,13,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-13,SENSOR-17,SENSOR-13,SENSOR-17,N/A,N/A,N/A,9059650.802,9059842.802,9059842.802,9060034.802,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,46,10,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-19,SENSOR-14,SENSOR-19,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9058781.602,9058781.602,9060541.602,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,3,61,14,1,2,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-14,SENSOR-19,SENSOR-14,SENSOR-19,N/A,N/A,N/A,9060541.602,9060733.602,9060733.602,9060925.602,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,46,7,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-13,SENSOR-10,SENSOR-13,SENSOR-10,N/A,N/A,9057783.602,9057783.602,9062782.602,9062782.602,9064542.602,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,-84.784,172.529,1,6,46,10,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-10,SENSOR-13,SENSOR-10,SENSOR-13,N/A,N/A,N/A,9064542.602,9064734.602,9064734.602,9064926.602,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-9,SENSOR-8,SENSOR-9,SENSOR-8,N/A,N/A,9062197.202,9062197.202,9063477.202,9063477.202,9065237.202,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:A79A:B00E:1271,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,FDEC:3017:E256:9BB8:1FE7:A79A:B00E:1271,FDEC:3017:E256:9BB8:1FE7:7D3A:6562:1716,-84.784,172.529,1,3,46,8,0,2,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-8,SENSOR-9,SENSOR-8,SENSOR-9,N/A,N/A,N/A,9065237.202,9065429.202,9065429.202,9065621.202,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,3,31,5,0,1,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-18,SENSOR-14,SENSOR-18,SENSOR-14,N/A,N/A,9043204.002,9043204.002,9065258.402,9065258.402,9067018.402,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,4,61,14,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-14,SENSOR-18,SENSOR-14,SENSOR-18,N/A,N/A,N/A,9067018.402,9067210.402,9067210.402,9067402.402,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,46,7,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-13,SENSOR-10,SENSOR-13,SENSOR-10,N/A,N/A,9064445.802,9064445.802,9067807.602,9067807.602,9069567.602,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,-84.784,172.529,1,6,46,10,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-10,SENSOR-13,SENSOR-10,SENSOR-13,N/A,N/A,N/A,9069567.602,9069759.602,9069759.602,9069951.602,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-12,SENSOR-4,SENSOR-12,SENSOR-4,N/A,N/A,9063237.269,9063237.269,9074117.269,9074117.269,9075877.269,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,-84.784,172.533,1,5,56,4,0,3,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-4,SENSOR-12,SENSOR-4,SENSOR-12,N/A,N/A,N/A,9075877.269,9076069.269,9076069.269,9076261.269,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,41,10,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-20,SENSOR-17,SENSOR-20,SENSOR-17,N/A,N/A,9073271.403,9073271.403,9075831.403,9075831.403,9077591.403,N/A,N/A,0,44,49,6,Collided,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,-84.784,172.533,1,2,76,17,0,2,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-20,SENSOR-17,SENSOR-20,SENSOR-17,N/A,N/A,9073271.403,9073271.403,9080580.203,9080580.203,9082340.203,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,-84.784,172.533,1,2,76,17,0,2,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-17,SENSOR-20,SENSOR-17,SENSOR-20,N/A,N/A,N/A,9082340.203,9082532.203,9082532.203,9082724.203,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,61,13,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-20,SENSOR-17,SENSOR-20,SENSOR-17,N/A,N/A,9100749.403,9100749.403,9101069.403,9101069.403,9102829.403,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,FDEC:3017:E256:9BB8:1FE7:0628:0059:FC1D,FDEC:3017:E256:9BB8:1FE7:C7E6:120E:BA46,-84.784,172.533,1,2,76,17,0,2,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-17,SENSOR-20,SENSOR-17,SENSOR-20,N/A,N/A,N/A,9102829.403,9103021.403,9103021.403,9103213.403,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,61,13,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-10,SENSOR-5,SENSOR-10,SENSOR-5,N/A,N/A,9108180.201,9108180.201,9108500.201,9108500.201,9110260.201,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C5A5:1BA7:F46B,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-5,SENSOR-10,SENSOR-5,SENSOR-10,N/A,N/A,N/A,9110260.201,9110452.201,9110452.201,9110644.201,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,5,16,1,1,1,179,same_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-12,SENSOR-4,SENSOR-12,SENSOR-4,N/A,N/A,9110673.202,9110673.202,9113233.202,9113233.202,9114993.202,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,FDEC:3017:E256:9BB8:1FE7:E764:51DA:2C12,FDEC:3017:E256:9BB8:1FE7:ADCF:C808:0788,-84.784,172.533,1,5,56,4,0,3,179,N/A,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-4,SENSOR-12,SENSOR-4,SENSOR-12,N/A,N/A,N/A,9114993.202,9115185.202,9115185.202,9115377.202,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,41,10,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-18,SENSOR-14,SENSOR-18,SENSOR-14,N/A,N/A,9112202.402,9112202.402,9114762.402,9114762.402,9116522.402,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:CDD8:37F6:DFFA,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,4,61,14,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-14,SENSOR-18,SENSOR-14,SENSOR-18,N/A,N/A,N/A,9116522.402,9116714.402,9116714.402,9116906.402,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,6,46,7,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-13,SENSOR-10,SENSOR-13,SENSOR-10,N/A,N/A,9111881.735,9111881.735,9117321.735,9117321.735,9119081.735,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,FDEC:3017:E256:9BB8:1FE7:C629:8179:7BD5,FDEC:3017:E256:9BB8:1FE7:DE55:77EA:5C37,-84.784,172.529,1,6,46,10,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-10,SENSOR-13,SENSOR-10,SENSOR-13,N/A,N/A,N/A,9119081.735,9119273.735,9119273.735,9119465.735,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.529,1,6,31,5,1,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-14,SENSOR-7,SENSOR-14,SENSOR-7,N/A,N/A,9120930.802,9120930.802,9123170.802,9123170.802,9124930.802,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:7FEB:CB02:0A74,-84.784,172.533,1,6,46,7,2,2,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-7,SENSOR-14,SENSOR-7,SENSOR-14,N/A,N/A,N/A,9124930.802,9125122.802,9125122.802,9125314.802,N/A,N/A,N/A,0,5,1,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-84.784,172.533,1,5,31,6,2,1,179,different_parent,Parent_has_highest_LQ
0,N/A,Control_Packet,DAO,SENSOR-19,SENSOR-14,SENSOR-19,SENSOR-14,N/A,N/A,9136265.202,9136265.202,9137865.202,9137865.202,9139625.202,N/A,N/A,0,44,49,6,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,FDEC:3017:E256:9BB8:1FE7:C33A:1D17:0CEF,FDEC:3017:E256:9BB8:1FE7:CBC5:92E5:C4A7,-84.784,172.533,1,3,61,14,1,2,179,same_parent,Parent_has_highest_LQ
