app_missed_delta,app_reporting_nodes,app_rx_delta,app_tx_delta,attacker_node16_radio_tx,binary_run_label,blackhole_attack_enabled_events,blackhole_drop_events,dao_rx_count,dao_tx_count,dio_rx_count,dio_rx_low_rank_nonroot_count,dio_rx_nonroot_count,dio_rx_nonroot_rank_max,dio_rx_nonroot_rank_mean,dio_rx_nonroot_rank_min,dio_rx_nonroot_rank_range,dio_rx_rank_max,dio_rx_rank_mean,dio_rx_rank_min,dio_rx_rank_range,dio_suppression_attack_enabled_events,dio_suppression_events,dio_tx_count,dio_tx_rank_mean,dis_flood_attack_enabled_events,dis_flood_sent_events,dis_rx_count,dis_tx_count,family,grayhole_attack_enabled_events,grayhole_drop_events,increase_rank_advertised_rank_events,increase_rank_attack_enabled_events,mode,no_parent_events,nodes,own_neighbor_count_max,own_neighbor_count_mean,own_rank_max,own_rank_mean,own_rank_min,own_rank_range,own_state_sample_count,parent_found_events,parent_switch_count,parent_switch_to_nonroot_count,parent_switch_to_root_count,post_activation,radio_bytes,radio_interfered_count,radio_tx_count,root_node1_radio_tx,run_id,seed,significant_rank_update_count,sinkhole_advertised_rank_events,sinkhole_attack_enabled_events,state_low_rank_nonroot_pairs,state_low_rank_nonroot_senders,state_nonroot_rank_max,state_nonroot_rank_mean,state_nonroot_rank_min,state_nonroot_rank_range,state_receivers_exposed_low_rank_nonroot,stream_id,stream_sequence,sybil_attack_enabled_events,sybil_sent_dio_events,sybil_spoofed_dio_events,topology_edge_count,topology_max_depth,topology_max_parent_fanout,topology_mean_depth,topology_root_direct_children,topology_unique_parents,unique_dio_receivers,unique_dio_senders,unique_low_rank_nonroot_senders,unique_parent_targets,unique_radio_senders,window_end_s,window_label,window_start_s,wormhole_attack_enabled_events,wormhole_endpoint_radio_events,worst_parent_attack_enabled_events,worst_parent_selection_events
0,6,60,60,337,1,0,0,0,0,18,0,17,664,461.3529,384,280,664,442.8333,128,536,0,0,11,476.4545,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,672,484.125,128,544,16,0,0,0,0,0,37414,2100,1031,171,SH_ATTACK_N16_SEED234567,234567,0,0,0,0,0,683,514.6822,256,427,0,sinkhole:attack:234567,103,0,0,0,15,4,4,2.8667,1,8,12,11,0,0,16,240,0,180,0,0,0,0
0,8,80,80,343,1,0,0,0,0,147,25,147,655,423.8571,128,527,655,423.8571,128,527,0,0,31,426.3548,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,657,471.625,128,529,16,0,0,0,0,1,39715,2186,1065,171,SH_ATTACK_N16_SEED234567,234567,0,5,1,5,1,657,473.6434,128,529,5,sinkhole:attack:234567,104,0,0,0,15,4,4,2.8667,1,8,16,15,1,0,16,300,1,240,0,0,0,0
0,13,130,130,337,1,0,0,0,0,21,5,21,647,437.4762,128,519,647,437.4762,128,519,0,0,10,415.3,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,651,436.8125,128,523,16,0,0,0,0,1,37249,2134,1026,167,SH_ATTACK_N16_SEED234567,234567,0,1,0,5,1,653,473.1008,128,525,5,sinkhole:attack:234567,105,0,0,0,15,4,4,2.8667,1,8,14,10,1,0,16,360,1,300,0,0,0,0
0,1,10,10,333,1,0,0,0,0,14,0,14,646,442.9286,256,390,646,442.9286,256,390,0,0,14,442.9286,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,646,437.25,128,518,16,0,0,0,0,1,37148,2103,1025,166,SH_ATTACK_N16_SEED234567,234567,0,0,0,5,1,653,470.907,128,525,5,sinkhole:attack:234567,106,0,0,0,15,4,4,2.8667,1,8,6,13,0,0,16,420,1,360,0,0,0,0
0,14,140,140,338,1,0,0,0,0,79,5,78,646,438.1282,128,518,646,434.2025,128,518,0,0,16,435.125,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,646,435.5625,128,518,16,0,0,0,0,1,37747,2126,1032,171,SH_ATTACK_N16_SEED234567,234567,0,1,0,5,1,653,453.3721,128,525,5,sinkhole:attack:234567,107,0,0,0,15,4,4,2.8667,1,8,16,13,1,0,16,480,1,420,0,0,0,0
0,6,60,60,344,1,0,0,0,0,63,0,63,646,489.6825,256,390,646,489.6825,256,390,0,0,19,475.3684,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,646,427.0625,128,518,16,0,0,0,0,1,39126,2193,1070,173,SH_ATTACK_N16_SEED234567,234567,0,0,0,5,1,646,452.1705,128,518,5,sinkhole:attack:234567,108,0,0,0,15,4,4,2.8667,1,8,15,14,0,0,16,540,1,480,0,0,0,0
0,0,0,0,178,1,0,0,14,28,356,0,352,65535,12013.0369,281,65254,65535,11879.4972,128,65407,0,0,100,40826.62,0,0,53,14,sinkhole,0,0,0,0,attack,15,16,6,2.7333,868,681.8667,338,530,15,15,15,14,1,0,26481,1300,596,87,SH_ATTACK_N16_SEED345678,345678,0,0,0,0,0,65535,1670.5082,281,65254,0,sinkhole:attack:345678,109,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,342,1,0,0,1,2,272,0,271,824,604.8745,256,568,824,603.1213,128,696,0,0,39,601.359,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,12,7.6875,833,575.6875,128,705,16,0,0,0,0,0,40361,2250,1074,172,SH_ATTACK_N16_SEED345678,345678,0,0,0,0,0,706,541.5116,256,450,0,sinkhole:attack:345678,110,0,0,0,15,4,4,2.8667,1,7,16,16,0,0,16,120,0,60,0,0,0,0
0,14,139,140,336,1,0,0,0,0,134,0,134,691,506.6567,256,435,691,506.6567,256,435,0,0,29,504.1034,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,701,499.125,128,573,16,0,0,0,0,0,39044,2212,1054,170,SH_ATTACK_N16_SEED345678,345678,0,0,0,0,0,706,519.6279,256,450,0,sinkhole:attack:345678,111,0,0,0,15,4,4,2.8667,1,7,16,14,0,0,16,180,0,120,0,0,0,0
0,4,40,40,338,1,0,0,0,0,43,0,42,678,513.4762,256,422,678,504.5116,128,550,0,0,15,482.4,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,681,486.4375,128,553,16,0,0,0,0,0,38894,2266,1050,174,SH_ATTACK_N16_SEED345678,345678,0,0,0,0,0,702,516.1628,256,446,0,sinkhole:attack:345678,112,0,0,0,15,4,4,2.8667,1,7,16,12,0,0,16,240,0,180,0,0,0,0
0,10,100,100,352,1,0,0,0,0,127,20,127,665,402.811,128,537,665,402.811,128,537,0,0,26,422.3462,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,675,460.5625,128,547,16,0,0,0,0,1,40190,2265,1086,175,SH_ATTACK_N16_SEED345678,345678,0,4,1,5,1,672,452.6124,128,544,5,sinkhole:attack:345678,113,0,0,0,15,4,4,2.8667,1,7,16,15,1,0,16,300,1,240,0,0,0,0
0,11,109,110,335,1,0,0,0,0,20,10,20,650,258.25,128,522,650,258.25,128,522,0,0,12,345.0833,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,655,372.25,128,527,16,0,0,0,0,1,37242,2119,1023,171,SH_ATTACK_N16_SEED345678,345678,0,2,0,5,1,672,448.0853,128,544,5,sinkhole:attack:345678,114,0,0,0,15,4,4,2.8667,1,7,9,11,1,0,16,360,1,300,0,0,0,0
0,3,29,30,343,1,0,0,0,0,17,5,17,512,295.7647,128,384,512,295.7647,128,384,0,0,17,295.7647,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,650,370.5625,128,522,16,0,0,0,0,1,38735,2203,1059,173,SH_ATTACK_N16_SEED345678,345678,0,5,0,5,1,663,440.2636,128,535,5,sinkhole:attack:345678,115,0,0,0,15,4,4,2.8667,1,7,8,13,1,0,16,420,1,360,0,0,0,0
0,14,140,140,337,1,0,0,0,0,109,5,109,650,364.055,128,522,650,364.055,128,522,0,0,23,380.1739,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,650,369.875,128,522,16,0,0,0,0,1,38608,2172,1048,171,SH_ATTACK_N16_SEED345678,345678,0,1,0,5,1,659,387.7054,128,531,5,sinkhole:attack:345678,116,0,0,0,15,4,4,2.8667,1,7,16,15,1,0,16,480,1,420,0,0,0,0
0,5,49,50,336,1,0,0,0,0,24,0,23,512,384.0,256,256,512,373.3333,128,384,0,0,15,366.9333,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,512,360.5,128,384,16,0,0,0,0,1,37419,2124,1032,169,SH_ATTACK_N16_SEED345678,345678,0,0,0,5,1,659,382.1163,128,531,5,sinkhole:attack:345678,117,0,0,0,15,4,4,2.8667,1,7,13,14,0,0,16,540,1,480,0,0,0,0
0,0,0,0,162,1,0,0,15,30,299,0,295,65535,14014.5559,297,65238,65535,13828.7826,128,65407,0,0,93,43162.7097,0,0,30,10,sinkhole,0,0,0,0,attack,15,16,5,2.7333,970,696.9333,338,632,15,15,15,14,1,0,24301,1226,537,81,SH_ATTACK_N16_SEED456789,456789,0,0,0,0,0,65535,2388.0734,297,65238,0,sinkhole:attack:456789,118,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,340,1,0,0,0,0,295,0,295,882,647.9492,256,626,882,647.9492,256,626,0,0,43,624.6279,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,12,6.875,912,603.8125,128,784,16,0,0,0,0,0,40683,2392,1080,172,SH_ATTACK_N16_SEED456789,456789,0,0,0,0,0,723,536.4031,256,467,0,sinkhole:attack:456789,119,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,120,0,60,0,0,0,0
0,14,140,140,353,1,0,0,0,0,133,0,132,705,510.2121,256,449,705,507.3383,128,577,0,0,25,500.56,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,723,501.375,128,595,16,0,0,0,0,0,40371,2467,1092,178,SH_ATTACK_N16_SEED456789,456789,0,0,0,0,0,722,519.6667,256,466,0,sinkhole:attack:456789,120,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,180,0,120,0,0,0,0
0,4,40,40,339,1,0,0,0,0,39,0,39,674,455.8462,256,418,674,455.8462,256,418,0,0,14,496.4286,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,674,485.75,128,546,16,0,0,0,0,0,38137,2348,1043,169,SH_ATTACK_N16_SEED456789,456789,0,0,0,0,0,690,515.876,256,434,0,sinkhole:attack:456789,121,0,0,0,15,4,4,2.8667,1,7,14,11,0,0,16,240,0,180,0,0,0,0
0,10,100,100,334,1,0,0,0,0,117,25,116,660,406.3276,128,532,660,403.9487,128,532,0,0,24,389.3333,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,656,456.125,128,528,16,0,0,0,0,1,37823,2265,1022,168,SH_ATTACK_N16_SEED456789,456789,0,5,1,5,1,690,486.2868,128,562,5,sinkhole:attack:456789,122,0,0,0,15,4,4,2.8667,1,7,16,14,1,0,16,300,1,240,0,0,0,0
0,10,100,100,338,1,0,0,0,0,33,5,33,665,496.0606,128,537,665,496.0606,128,537,0,0,17,472.2353,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,665,427.5625,128,537,16,0,0,0,0,1,38231,2347,1046,169,SH_ATTACK_N16_SEED456789,456789,0,1,0,5,1,665,479.8915,128,537,5,sinkhole:attack:456789,123,0,0,0,15,4,4,2.8667,1,7,15,14,1,0,16,360,1,300,0,0,0,0
0,4,40,40,348,1,0,0,0,0,21,10,20,658,308.55,128,530,658,299.9524,128,530,0,0,21,299.9524,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,659,429.8125,128,531,16,0,0,0,0,1,38242,2314,1051,171,SH_ATTACK_N16_SEED456789,456789,0,10,0,5,1,665,477.3566,128,537,5,sinkhole:attack:456789,124,0,0,0,15,4,4,2.8667,1,7,10,11,1,0,16,420,1,360,0,0,0,0
0,14,140,140,340,1,0,0,0,0,51,6,51,658,485.2745,128,530,658,485.2745,128,530,0,0,17,431.8235,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,658,427.125,128,530,16,0,0,0,0,1,38488,2328,1049,171,SH_ATTACK_N16_SEED456789,456789,0,2,0,5,1,665,473.3488,128,537,5,sinkhole:attack:456789,125,0,0,0,15,4,4,2.8667,1,7,15,12,1,0,16,480,1,420,0,0,0,0
0,4,40,40,340,1,0,0,0,0,76,0,76,658,378.1316,256,402,658,378.1316,256,402,0,0,19,419.4737,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,650,427.25,128,522,16,0,0,0,0,1,38880,2346,1058,171,SH_ATTACK_N16_SEED456789,456789,0,0,0,5,1,660,429.5736,128,532,5,sinkhole:attack:456789,126,0,0,0,15,4,4,2.8667,1,7,15,14,0,0,16,540,1,480,0,0,0,0
0,0,0,0,176,1,0,0,15,30,337,0,333,65535,12664.4505,271,65264,65535,12515.6499,128,65407,0,0,99,41231.9899,0,0,45,15,sinkhole,0,0,0,0,attack,15,16,4,2.4,901,681.7333,338,563,15,15,15,14,1,0,26793,1311,591,84,SH_ATTACK_N16_SEED567890,567890,0,0,0,0,0,837,619.3465,271,566,0,sinkhole:attack:567890,127,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,336,1,0,0,0,0,302,0,301,829,605.8173,256,573,829,604.2351,128,701,0,0,41,582.4634,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,12,8.0,837,578.75,128,709,16,0,0,0,0,0,39820,2186,1056,169,SH_ATTACK_N16_SEED567890,567890,0,0,0,0,0,711,543.9225,256,455,0,sinkhole:attack:567890,128,0,0,0,15,4,4,2.8667,1,7,16,16,0,0,16,120,0,60,0,0,0,0
0,14,140,140,338,1,0,0,0,0,139,0,139,691,520.9209,256,435,691,520.9209,256,435,0,0,25,541.44,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,705,507.5625,128,577,16,0,0,0,0,0,38794,2142,1053,169,SH_ATTACK_N16_SEED567890,567890,0,0,0,0,0,669,516.031,256,413,0,sinkhole:attack:567890,129,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,180,0,120,0,0,0,0
0,4,40,40,344,1,0,0,0,0,30,0,29,656,446.4828,384,272,656,435.8667,128,528,0,0,16,481.25,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,666,484.875,128,538,16,0,0,0,0,0,38466,2164,1055,171,SH_ATTACK_N16_SEED567890,567890,0,0,0,0,0,669,515.1705,256,413,0,sinkhole:attack:567890,130,0,0,0,15,4,4,2.8667,1,7,11,14,0,0,16,240,0,180,0,0,0,0
0,10,100,100,338,1,0,0,0,0,139,25,139,649,426.2158,128,521,649,426.2158,128,521,0,0,30,425.9667,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,652,472.3125,128,524,16,0,0,0,0,1,39843,2201,1068,168,SH_ATTACK_N16_SEED567890,567890,0,5,1,5,1,662,474.2713,128,534,5,sinkhole:attack:567890,131,0,0,0,15,4,4,2.8667,1,7,16,15,1,0,16,300,1,240,0,0,0,0
0,13,130,130,343,1,0,0,0,0,21,5,21,674,482.3333,128,546,674,482.3333,128,546,0,0,10,506.5,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,655,439.6875,128,527,16,0,0,0,0,1,37682,2116,1041,170,SH_ATTACK_N16_SEED567890,567890,0,1,0,5,1,674,472.7907,128,546,5,sinkhole:attack:567890,132,0,0,0,15,4,4,2.8667,1,7,13,10,1,0,16,360,1,300,0,0,0,0
0,1,10,10,324,1,0,0,0,0,11,0,11,662,470.2727,256,406,662,470.2727,256,406,0,0,11,470.2727,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,664,436.6875,128,536,16,0,0,0,0,1,36271,2051,999,163,SH_ATTACK_N16_SEED567890,567890,0,0,0,5,1,674,471.2326,128,546,5,sinkhole:attack:567890,133,0,0,0,15,4,4,2.8667,1,7,6,11,0,0,16,420,1,360,0,0,0,0
0,14,140,140,345,1,0,0,0,0,41,5,41,664,480.6829,128,536,664,480.6829,128,536,0,0,16,468.5,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,657,435.0,128,529,16,0,0,0,0,1,38728,2177,1059,172,SH_ATTACK_N16_SEED567890,567890,0,1,0,5,1,662,466.9922,128,534,5,sinkhole:attack:567890,134,0,0,0,15,4,4,2.8667,1,7,15,13,1,0,16,480,1,420,0,0,0,0
0,3,30,30,349,1,0,0,0,0,85,0,84,652,453.631,256,396,652,449.8,128,524,0,0,18,441.8333,0,0,0,0,sinkhole,0,0,0,0,attack,0,16,13,8.125,650,434.25,128,522,16,0,0,0,0,1,40759,2295,1100,180,SH_ATTACK_N16_SEED567890,567890,0,0,0,5,1,662,454.9767,128,534,5,sinkhole:attack:567890,135,0,0,0,15,4,4,2.8667,1,7,15,14,0,0,16,540,1,480,0,0,0,0
0,0,0,0,188,0,0,0,15,30,333,0,329,65535,12238.9483,258,65277,65535,12093.4715,128,65407,0,0,96,40482.2396,0,0,51,14,sinkhole,0,0,0,0,control,15,16,5,2.4667,899,688.0667,338,561,15,15,15,14,1,0,27507,1290,623,90,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,65535,1151.112,258,65277,0,sinkhole:control:123456,136,0,0,0,0,0,0,0.0,0,0,16,16,0,5,16,60,0,0,0,0,0,0
0,0,0,0,337,0,0,0,0,0,294,0,293,811,592.1911,256,555,811,590.6122,128,683,0,0,45,577.2667,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,7.9375,820,577.1875,128,692,16,0,0,0,0,0,40249,2128,1069,171,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,697,539.7364,256,441,0,sinkhole:control:123456,137,0,0,0,15,4,4,2.8667,1,5,16,16,0,0,16,120,0,60,0,0,0,0
0,14,140,140,337,0,0,0,0,0,135,0,135,668,512.8222,256,412,668,512.8222,256,412,0,0,23,503.1304,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,692,499.9375,128,564,16,0,0,0,0,0,38768,2088,1046,172,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,693,517.4341,256,437,0,sinkhole:control:123456,138,0,0,0,15,4,4,2.8667,1,5,16,15,0,0,16,180,0,120,0,0,0,0
0,4,40,40,333,0,0,0,0,0,19,0,18,657,455.9444,256,401,657,438.6842,128,529,0,0,15,487.4,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,662,485.0,128,534,16,0,0,0,0,0,37392,2001,1029,168,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,693,516.2636,256,437,0,sinkhole:control:123456,139,0,0,0,15,4,4,2.8667,1,5,10,15,0,0,16,240,0,180,0,0,0,0
0,10,98,100,332,0,0,0,0,0,128,0,128,646,503.8672,384,262,646,503.8672,384,262,0,0,24,510.0,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,649,477.3125,128,521,16,0,0,0,0,1,38317,2029,1036,167,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,693,501.845,256,437,0,sinkhole:control:123456,140,0,0,0,15,4,4,2.8667,1,5,15,14,0,0,16,300,0,240,0,0,0,0
0,13,130,130,337,0,0,0,0,0,18,0,18,642,569.5,384,258,642,569.5,384,258,0,0,12,533.75,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,643,473.25,128,515,16,0,0,0,0,1,37480,2027,1036,169,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,645,500.4341,256,389,0,sinkhole:control:123456,141,0,0,0,15,4,4,2.8667,1,5,10,10,0,0,16,360,0,300,0,0,0,0
0,1,10,10,343,0,0,0,0,0,10,0,10,640,486.4,384,256,640,486.4,384,256,0,0,10,486.4,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,640,472.0,128,512,16,0,0,0,0,1,38271,2076,1054,173,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,645,500.2636,256,389,0,sinkhole:control:123456,142,0,0,0,15,4,4,2.8667,1,5,5,10,0,0,16,420,0,360,0,0,0,0
0,14,140,140,338,0,0,0,0,0,85,0,84,646,500.2857,256,390,646,495.9059,128,518,0,0,19,500.2632,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,648,473.25,128,520,16,0,0,0,0,1,38190,2041,1034,169,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,646,500.0465,256,390,0,sinkhole:control:123456,143,0,0,0,15,4,4,2.8667,1,5,16,14,0,0,16,480,0,420,0,0,0,0
0,3,30,30,335,0,0,0,0,0,59,0,59,642,496.1695,384,258,642,496.1695,384,258,0,0,17,514.0,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,643,473.75,128,515,16,0,0,0,0,1,37739,2042,1030,167,SH_CONTROL_N16_SEED123456,123456,0,0,0,0,0,642,499.7907,256,386,0,sinkhole:control:123456,144,0,0,0,15,4,4,2.8667,1,5,15,12,0,0,16,540,0,480,0,0,0,0
0,0,0,0,184,0,0,0,15,30,354,0,350,65535,11910.24,256,65279,65535,11777.1073,128,65407,0,0,100,40185.35,0,0,31,11,sinkhole,0,0,0,0,control,15,16,7,2.4667,903,687.4,338,565,15,15,15,14,1,0,27199,1316,611,88,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,65535,1150.7705,256,65279,0,sinkhole:control:234567,145,0,0,0,0,0,0,0.0,0,0,16,16,0,8,16,60,0,0,0,0,0,0
0,0,0,0,342,0,0,0,0,0,278,0,278,748,571.464,256,492,748,571.464,256,492,0,0,42,562.1905,0,0,0,0,sinkhole,0,0,0,0,control,0,16,12,7.6875,878,577.375,128,750,16,0,0,0,0,0,40168,2230,1073,170,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,715,536.4651,256,459,0,sinkhole:control:234567,146,0,0,0,15,4,4,2.8667,1,8,16,15,0,0,16,120,0,60,0,0,0,0
0,14,140,140,343,0,0,0,0,0,138,0,137,687,519.0292,256,431,687,516.1957,128,559,0,0,25,516.36,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,710,499.3125,128,582,16,0,0,0,0,0,39625,2230,1072,175,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,683,514.7132,256,427,0,sinkhole:control:234567,147,0,0,0,15,4,4,2.8667,1,8,16,16,0,0,16,180,0,120,0,0,0,0
0,6,60,60,337,0,0,0,0,0,18,0,17,664,461.3529,384,280,664,442.8333,128,536,0,0,11,476.4545,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,672,484.125,128,544,16,0,0,0,0,0,37414,2100,1031,171,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,683,514.6822,256,427,0,sinkhole:control:234567,148,0,0,0,15,4,4,2.8667,1,8,12,11,0,0,16,240,0,180,0,0,0,0
0,8,80,80,338,0,0,0,0,0,127,0,127,664,504.3937,256,408,664,504.3937,256,408,0,0,27,509.2593,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,657,479.625,128,529,16,0,0,0,0,1,39279,2194,1058,171,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,664,505.0775,256,408,0,sinkhole:control:234567,149,0,0,0,15,4,4,2.8667,1,8,16,15,0,0,16,300,0,240,0,0,0,0
0,12,120,120,324,0,0,0,0,0,15,0,15,654,568.6667,384,270,654,568.6667,384,270,0,0,8,501.0,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,660,477.125,128,532,16,0,0,0,0,1,35775,2030,989,165,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,664,504.3643,256,408,0,sinkhole:control:234567,150,0,0,0,15,4,4,2.8667,1,8,11,8,0,0,16,360,0,300,0,0,0,0
0,2,20,20,338,0,0,0,0,0,14,0,14,646,498.5714,384,262,646,498.5714,384,262,0,0,14,498.5714,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,653,476.8125,128,525,16,0,0,0,0,1,38066,2154,1044,169,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,664,504.3566,256,408,0,sinkhole:control:234567,151,0,0,0,15,4,4,2.8667,1,8,9,13,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,87,0,86,646,503.4302,384,262,646,499.1149,128,518,0,0,18,496.3889,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,646,475.875,128,518,16,0,0,0,0,1,38768,2182,1055,174,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,664,505.1628,256,408,0,sinkhole:control:234567,152,0,0,0,15,4,4,2.8667,1,8,15,13,0,0,16,480,0,420,0,0,0,0
0,6,60,60,347,0,0,0,0,0,54,0,54,659,511.6296,256,403,659,511.6296,256,403,0,0,18,511.7778,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,649,477.25,128,521,16,0,0,0,0,1,39226,2195,1073,172,SH_CONTROL_N16_SEED234567,234567,0,0,0,0,0,658,504.6589,256,402,0,sinkhole:control:234567,153,0,0,0,15,4,4,2.8667,1,8,15,13,0,0,16,540,0,480,0,0,0,0
0,0,0,0,178,0,0,0,14,28,356,0,352,65535,12013.0369,281,65254,65535,11879.4972,128,65407,0,0,100,40826.62,0,0,53,14,sinkhole,0,0,0,0,control,15,16,6,2.7333,868,681.8667,338,530,15,15,15,14,1,0,26481,1300,596,87,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,65535,1670.5082,281,65254,0,sinkhole:control:345678,154,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,342,0,0,0,1,2,272,0,271,824,604.8745,256,568,824,603.1213,128,696,0,0,39,601.359,0,0,0,0,sinkhole,0,0,0,0,control,0,16,12,7.6875,833,575.6875,128,705,16,0,0,0,0,0,40361,2250,1074,172,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,706,541.5116,256,450,0,sinkhole:control:345678,155,0,0,0,15,4,4,2.8667,1,7,16,16,0,0,16,120,0,60,0,0,0,0
0,14,139,140,336,0,0,0,0,0,134,0,134,691,506.6567,256,435,691,506.6567,256,435,0,0,29,504.1034,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,701,499.125,128,573,16,0,0,0,0,0,39044,2212,1054,170,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,706,519.6279,256,450,0,sinkhole:control:345678,156,0,0,0,15,4,4,2.8667,1,7,16,14,0,0,16,180,0,120,0,0,0,0
0,4,40,40,338,0,0,0,0,0,43,0,42,678,513.4762,256,422,678,504.5116,128,550,0,0,15,482.4,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,681,486.4375,128,553,16,0,0,0,0,0,38894,2266,1050,174,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,702,516.1628,256,446,0,sinkhole:control:345678,157,0,0,0,15,4,4,2.8667,1,7,16,12,0,0,16,240,0,180,0,0,0,0
0,10,100,100,351,0,0,0,0,0,114,0,114,665,519.8509,384,281,665,519.8509,384,281,0,0,22,534.4091,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,675,485.3125,128,547,16,0,0,0,0,1,40173,2267,1087,177,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,663,507.814,256,407,0,sinkhole:control:345678,158,0,0,0,15,4,4,2.8667,1,7,15,14,0,0,16,300,0,240,0,0,0,0
